DateUTC,CountryCode,Value,year,month,day
2019-01-01 00:00:00,DE,41653.9575,2019,1,1
2019-01-01 01:00:00,DE,40113.58,2019,1,1
2019-01-01 02:00:00,DE,39312.9375,2019,1,1
2019-01-01 03:00:00,DE,39097.1625,2019,1,1
2019-01-01 04:00:00,DE,38634.35,2019,1,1
2019-01-01 05:00:00,DE,38121.095,2019,1,1
2019-01-01 06:00:00,DE,38874.55,2019,1,1
2019-01-01 07:00:00,DE,39692.3425,2019,1,1
2019-01-01 08:00:00,DE,42235.755,2019,1,1
2019-01-01 09:00:00,DE,44924.765,2019,1,1
2019-01-01 10:00:00,DE,47791.0575,2019,1,1
2019-01-01 11:00:00,DE,49122.98,2019,1,1
2019-01-01 12:00:00,DE,48792.245,2019,1,1
2019-01-01 13:00:00,DE,48534.445,2019,1,1
2019-01-01 14:00:00,DE,48966.2575,2019,1,1
2019-01-01 15:00:00,DE,50691.925,2019,1,1
2019-01-01 16:00:00,DE,53895.7775,2019,1,1
2019-01-01 17:00:00,DE,54663.6725,2019,1,1
2019-01-01 18:00:00,DE,53651.0875,2019,1,1
2019-01-01 19:00:00,DE,51349.7325,2019,1,1
2019-01-01 20:00:00,DE,49735.8675,2019,1,1
2019-01-01 21:00:00,DE,48738.8125,2019,1,1
2019-01-01 22:00:00,DE,45955.985,2019,1,1
2019-01-01 23:00:00,DE,43827.015,2019,1,1
2019-01-02 00:00:00,DE,42323.8,2019,1,2
2019-01-02 01:00:00,DE,41937.28,2019,1,2
2019-01-02 02:00:00,DE,42427.7525,2019,1,2
2019-01-02 03:00:00,DE,43855.34,2019,1,2
2019-01-02 04:00:00,DE,46930.4725,2019,1,2
2019-01-02 05:00:00,DE,52715.545,2019,1,2
2019-01-02 06:00:00,DE,58168.825,2019,1,2
2019-01-02 07:00:00,DE,61514.8175,2019,1,2
2019-01-02 08:00:00,DE,63429.7225,2019,1,2
2019-01-02 09:00:00,DE,64471.62,2019,1,2
2019-01-02 10:00:00,DE,65790.055,2019,1,2
2019-01-02 11:00:00,DE,66050.34,2019,1,2
2019-01-02 12:00:00,DE,65316.47,2019,1,2
2019-01-02 13:00:00,DE,64113.975,2019,1,2
2019-01-02 14:00:00,DE,63968.5175,2019,1,2
2019-01-02 15:00:00,DE,65186.66,2019,1,2
2019-01-02 16:00:00,DE,68440.065,2019,1,2
2019-01-02 17:00:00,DE,68113.7575,2019,1,2
2019-01-02 18:00:00,DE,66438.67,2019,1,2
2019-01-02 19:00:00,DE,62700.3375,2019,1,2
2019-01-02 20:00:00,DE,59542.0875,2019,1,2
2019-01-02 21:00:00,DE,57631.285,2019,1,2
2019-01-02 22:00:00,DE,53961.905,2019,1,2
2019-01-02 23:00:00,DE,51016.5025,2019,1,2
2019-01-03 00:00:00,DE,50041.455,2019,1,3
2019-01-03 01:00:00,DE,49757.3375,2019,1,3
2019-01-03 02:00:00,DE,49656.255,2019,1,3
2019-01-03 03:00:00,DE,50431.9675,2019,1,3
2019-01-03 04:00:00,DE,53047.7125,2019,1,3
2019-01-03 05:00:00,DE,57844.72,2019,1,3
2019-01-03 06:00:00,DE,62226.2375,2019,1,3
2019-01-03 07:00:00,DE,64801.275,2019,1,3
2019-01-03 08:00:00,DE,66087.83,2019,1,3
2019-01-03 09:00:00,DE,66673.6425,2019,1,3
2019-01-03 10:00:00,DE,67567.53,2019,1,3
2019-01-03 11:00:00,DE,67803.095,2019,1,3
2019-01-03 12:00:00,DE,66633.1225,2019,1,3
2019-01-03 13:00:00,DE,65574.9725,2019,1,3
2019-01-03 14:00:00,DE,65010.3375,2019,1,3
2019-01-03 15:00:00,DE,66309.6125,2019,1,3
2019-01-03 16:00:00,DE,69375.2,2019,1,3
2019-01-03 17:00:00,DE,69053.845,2019,1,3
2019-01-03 18:00:00,DE,67117.2075,2019,1,3
2019-01-03 19:00:00,DE,63484.355,2019,1,3
2019-01-03 20:00:00,DE,60590.4225,2019,1,3
2019-01-03 21:00:00,DE,58234.4825,2019,1,3
2019-01-03 22:00:00,DE,54948.3975,2019,1,3
2019-01-03 23:00:00,DE,51869.4125,2019,1,3
2019-01-04 00:00:00,DE,50036.195,2019,1,4
2019-01-04 01:00:00,DE,49525.0375,2019,1,4
2019-01-04 02:00:00,DE,49951.1625,2019,1,4
2019-01-04 03:00:00,DE,51043.0925,2019,1,4
2019-01-04 04:00:00,DE,53378.26,2019,1,4
2019-01-04 05:00:00,DE,58291.3775,2019,1,4
2019-01-04 06:00:00,DE,63625.9725,2019,1,4
2019-01-04 07:00:00,DE,66821.2825,2019,1,4
2019-01-04 08:00:00,DE,68350.37,2019,1,4
2019-01-04 09:00:00,DE,69065.9,2019,1,4
2019-01-04 10:00:00,DE,69698.8425,2019,1,4
2019-01-04 11:00:00,DE,70267.65,2019,1,4
2019-01-04 12:00:00,DE,69054.8425,2019,1,4
2019-01-04 13:00:00,DE,67244.825,2019,1,4
2019-01-04 14:00:00,DE,66557.885,2019,1,4
2019-01-04 15:00:00,DE,67834.12,2019,1,4
2019-01-04 16:00:00,DE,69925.1,2019,1,4
2019-01-04 17:00:00,DE,69294.74,2019,1,4
2019-01-04 18:00:00,DE,67318.75,2019,1,4
2019-01-04 19:00:00,DE,63341.465,2019,1,4
2019-01-04 20:00:00,DE,60333.965,2019,1,4
2019-01-04 21:00:00,DE,58485.5575,2019,1,4
2019-01-04 22:00:00,DE,54493.145,2019,1,4
2019-01-04 23:00:00,DE,51655.8375,2019,1,4
2019-01-05 00:00:00,DE,49313.0575,2019,1,5
2019-01-05 01:00:00,DE,48028.625,2019,1,5
2019-01-05 02:00:00,DE,47554.815,2019,1,5
2019-01-05 03:00:00,DE,47632.475,2019,1,5
2019-01-05 04:00:00,DE,47701.135,2019,1,5
2019-01-05 05:00:00,DE,48329.435,2019,1,5
2019-01-05 06:00:00,DE,50761.5275,2019,1,5
2019-01-05 07:00:00,DE,54306.2025,2019,1,5
2019-01-05 08:00:00,DE,57592.0975,2019,1,5
2019-01-05 09:00:00,DE,59711.09,2019,1,5
2019-01-05 10:00:00,DE,60920.0225,2019,1,5
2019-01-05 11:00:00,DE,60791.2975,2019,1,5
2019-01-05 12:00:00,DE,59516.92,2019,1,5
2019-01-05 13:00:00,DE,58472.67,2019,1,5
2019-01-05 14:00:00,DE,58036.435,2019,1,5
2019-01-05 15:00:00,DE,59053.69,2019,1,5
2019-01-05 16:00:00,DE,61888.0775,2019,1,5
2019-01-05 17:00:00,DE,61935.6375,2019,1,5
2019-01-05 18:00:00,DE,60099.64,2019,1,5
2019-01-05 19:00:00,DE,56285.0575,2019,1,5
2019-01-05 20:00:00,DE,53935.7375,2019,1,5
2019-01-05 21:00:00,DE,52896.6975,2019,1,5
2019-01-05 22:00:00,DE,49918.98,2019,1,5
2019-01-05 23:00:00,DE,46602.375,2019,1,5
2019-01-06 00:00:00,DE,44546.0375,2019,1,6
2019-01-06 01:00:00,DE,43209.4925,2019,1,6
2019-01-06 02:00:00,DE,43043.89,2019,1,6
2019-01-06 03:00:00,DE,43085.7725,2019,1,6
2019-01-06 04:00:00,DE,42656.1,2019,1,6
2019-01-06 05:00:00,DE,42256.305,2019,1,6
2019-01-06 06:00:00,DE,43351.13,2019,1,6
2019-01-06 07:00:00,DE,45946.725,2019,1,6
2019-01-06 08:00:00,DE,49458.42,2019,1,6
2019-01-06 09:00:00,DE,52440.35,2019,1,6
2019-01-06 10:00:00,DE,54999.675,2019,1,6
2019-01-06 11:00:00,DE,55462.5675,2019,1,6
2019-01-06 12:00:00,DE,54085.76,2019,1,6
2019-01-06 13:00:00,DE,53473.1075,2019,1,6
2019-01-06 14:00:00,DE,52709.635,2019,1,6
2019-01-06 15:00:00,DE,54457.7775,2019,1,6
2019-01-06 16:00:00,DE,57961.52,2019,1,6
2019-01-06 17:00:00,DE,58869.8025,2019,1,6
2019-01-06 18:00:00,DE,57291.225,2019,1,6
2019-01-06 19:00:00,DE,54952.22,2019,1,6
2019-01-06 20:00:00,DE,53399.15,2019,1,6
2019-01-06 21:00:00,DE,52724.1875,2019,1,6
2019-01-06 22:00:00,DE,50038.1425,2019,1,6
2019-01-06 23:00:00,DE,47067.07,2019,1,6
2019-01-07 00:00:00,DE,45312.465,2019,1,7
2019-01-07 01:00:00,DE,44833.5375,2019,1,7
2019-01-07 02:00:00,DE,45508.9375,2019,1,7
2019-01-07 03:00:00,DE,47355.77,2019,1,7
2019-01-07 04:00:00,DE,51699.4575,2019,1,7
2019-01-07 05:00:00,DE,60314.0225,2019,1,7
2019-01-07 06:00:00,DE,66628.515,2019,1,7
2019-01-07 07:00:00,DE,69282.2625,2019,1,7
2019-01-07 08:00:00,DE,69562.83,2019,1,7
2019-01-07 09:00:00,DE,70851.155,2019,1,7
2019-01-07 10:00:00,DE,71785.2325,2019,1,7
2019-01-07 11:00:00,DE,71714.52,2019,1,7
2019-01-07 12:00:00,DE,71750.8525,2019,1,7
2019-01-07 13:00:00,DE,71417.7425,2019,1,7
2019-01-07 14:00:00,DE,71441.66,2019,1,7
2019-01-07 15:00:00,DE,72514.46,2019,1,7
2019-01-07 16:00:00,DE,74680.4875,2019,1,7
2019-01-07 17:00:00,DE,73829.1525,2019,1,7
2019-01-07 18:00:00,DE,71912.16,2019,1,7
2019-01-07 19:00:00,DE,68576.13,2019,1,7
2019-01-07 20:00:00,DE,65528.055,2019,1,7
2019-01-07 21:00:00,DE,62294.4375,2019,1,7
2019-01-07 22:00:00,DE,58361.2675,2019,1,7
2019-01-07 23:00:00,DE,54526.3925,2019,1,7
2019-01-08 00:00:00,DE,52754.47,2019,1,8
2019-01-08 01:00:00,DE,51889.2625,2019,1,8
2019-01-08 02:00:00,DE,52475.5475,2019,1,8
2019-01-08 03:00:00,DE,54096.525,2019,1,8
2019-01-08 04:00:00,DE,57487.605,2019,1,8
2019-01-08 05:00:00,DE,64724.58,2019,1,8
2019-01-08 06:00:00,DE,71013.35,2019,1,8
2019-01-08 07:00:00,DE,73446.15,2019,1,8
2019-01-08 08:00:00,DE,73555.745,2019,1,8
2019-01-08 09:00:00,DE,74187.605,2019,1,8
2019-01-08 10:00:00,DE,74791.53,2019,1,8
2019-01-08 11:00:00,DE,74554.6525,2019,1,8
2019-01-08 12:00:00,DE,74353.205,2019,1,8
2019-01-08 13:00:00,DE,73567.6925,2019,1,8
2019-01-08 14:00:00,DE,73160.03,2019,1,8
2019-01-08 15:00:00,DE,73907.685,2019,1,8
2019-01-08 16:00:00,DE,75802.8125,2019,1,8
2019-01-08 17:00:00,DE,75267.0625,2019,1,8
2019-01-08 18:00:00,DE,73490.2175,2019,1,8
2019-01-08 19:00:00,DE,69589.1825,2019,1,8
2019-01-08 20:00:00,DE,66029.8425,2019,1,8
2019-01-08 21:00:00,DE,62941.31,2019,1,8
2019-01-08 22:00:00,DE,59262.12,2019,1,8
2019-01-08 23:00:00,DE,55550.89,2019,1,8
2019-01-09 00:00:00,DE,53713.2775,2019,1,9
2019-01-09 01:00:00,DE,52771.5825,2019,1,9
2019-01-09 02:00:00,DE,53229.7775,2019,1,9
2019-01-09 03:00:00,DE,54767.02,2019,1,9
2019-01-09 04:00:00,DE,57799.7075,2019,1,9
2019-01-09 05:00:00,DE,64938.505,2019,1,9
2019-01-09 06:00:00,DE,71390.8625,2019,1,9
2019-01-09 07:00:00,DE,74062.3525,2019,1,9
2019-01-09 08:00:00,DE,74608.89,2019,1,9
2019-01-09 09:00:00,DE,75454.5725,2019,1,9
2019-01-09 10:00:00,DE,76330.2575,2019,1,9
2019-01-09 11:00:00,DE,75848.95,2019,1,9
2019-01-09 12:00:00,DE,75535.41,2019,1,9
2019-01-09 13:00:00,DE,74853.47,2019,1,9
2019-01-09 14:00:00,DE,74147.4375,2019,1,9
2019-01-09 15:00:00,DE,74575.38,2019,1,9
2019-01-09 16:00:00,DE,76901.4575,2019,1,9
2019-01-09 17:00:00,DE,76085.7975,2019,1,9
2019-01-09 18:00:00,DE,74295.13,2019,1,9
2019-01-09 19:00:00,DE,70060.3475,2019,1,9
2019-01-09 20:00:00,DE,66502.5625,2019,1,9
2019-01-09 21:00:00,DE,63493.71,2019,1,9
2019-01-09 22:00:00,DE,58953.06,2019,1,9
2019-01-09 23:00:00,DE,56323.02,2019,1,9
2019-01-10 00:00:00,DE,53957.8275,2019,1,10
2019-01-10 01:00:00,DE,52996.645,2019,1,10
2019-01-10 02:00:00,DE,53142.58,2019,1,10
2019-01-10 03:00:00,DE,53844.855,2019,1,10
2019-01-10 04:00:00,DE,56612.755,2019,1,10
2019-01-10 05:00:00,DE,63556.36,2019,1,10
2019-01-10 06:00:00,DE,69348.31,2019,1,10
2019-01-10 07:00:00,DE,71810.83,2019,1,10
2019-01-10 08:00:00,DE,71861.5275,2019,1,10
2019-01-10 09:00:00,DE,72726.77,2019,1,10
2019-01-10 10:00:00,DE,73312.3825,2019,1,10
2019-01-10 11:00:00,DE,73051.0975,2019,1,10
2019-01-10 12:00:00,DE,72518.63,2019,1,10
2019-01-10 13:00:00,DE,71461.345,2019,1,10
2019-01-10 14:00:00,DE,71010.9775,2019,1,10
2019-01-10 15:00:00,DE,71415.075,2019,1,10
2019-01-10 16:00:00,DE,73760.6575,2019,1,10
2019-01-10 17:00:00,DE,73089.0375,2019,1,10
2019-01-10 18:00:00,DE,71400.0025,2019,1,10
2019-01-10 19:00:00,DE,67865.215,2019,1,10
2019-01-10 20:00:00,DE,64205.5475,2019,1,10
2019-01-10 21:00:00,DE,62144.7775,2019,1,10
2019-01-10 22:00:00,DE,58370.47,2019,1,10
2019-01-10 23:00:00,DE,56190.9675,2019,1,10
2019-01-11 00:00:00,DE,54100.33,2019,1,11
2019-01-11 01:00:00,DE,53588.6575,2019,1,11
2019-01-11 02:00:00,DE,54039.9,2019,1,11
2019-01-11 03:00:00,DE,55407.31,2019,1,11
2019-01-11 04:00:00,DE,58291.3775,2019,1,11
2019-01-11 05:00:00,DE,65876.8625,2019,1,11
2019-01-11 06:00:00,DE,71980.5175,2019,1,11
2019-01-11 07:00:00,DE,74727.0225,2019,1,11
2019-01-11 08:00:00,DE,75194.3,2019,1,11
2019-01-11 09:00:00,DE,75856.2525,2019,1,11
2019-01-11 10:00:00,DE,76630.4775,2019,1,11
2019-01-11 11:00:00,DE,76059.5925,2019,1,11
2019-01-11 12:00:00,DE,74731.815,2019,1,11
2019-01-11 13:00:00,DE,72977.675,2019,1,11
2019-01-11 14:00:00,DE,72016.58,2019,1,11
2019-01-11 15:00:00,DE,72364.8175,2019,1,11
2019-01-11 16:00:00,DE,74358.965,2019,1,11
2019-01-11 17:00:00,DE,73219.545,2019,1,11
2019-01-11 18:00:00,DE,71434.54,2019,1,11
2019-01-11 19:00:00,DE,67077.17,2019,1,11
2019-01-11 20:00:00,DE,63406.795,2019,1,11
2019-01-11 21:00:00,DE,60996.5225,2019,1,11
2019-01-11 22:00:00,DE,57256.43,2019,1,11
2019-01-11 23:00:00,DE,53141.5825,2019,1,11
2019-01-12 00:00:00,DE,50662.1575,2019,1,12
2019-01-12 01:00:00,DE,48930.75,2019,1,12
2019-01-12 02:00:00,DE,48225.57,2019,1,12
2019-01-12 03:00:00,DE,48591.405,2019,1,12
2019-01-12 04:00:00,DE,48963.675,2019,1,12
2019-01-12 05:00:00,DE,50442.7875,2019,1,12
2019-01-12 06:00:00,DE,53618.1525,2019,1,12
2019-01-12 07:00:00,DE,57160.86,2019,1,12
2019-01-12 08:00:00,DE,60667.3,2019,1,12
2019-01-12 09:00:00,DE,63169.3725,2019,1,12
2019-01-12 10:00:00,DE,64582.98,2019,1,12
2019-01-12 11:00:00,DE,64172.2275,2019,1,12
2019-01-12 12:00:00,DE,62563.5975,2019,1,12
2019-01-12 13:00:00,DE,61490.5,2019,1,12
2019-01-12 14:00:00,DE,60995.9125,2019,1,12
2019-01-12 15:00:00,DE,62050.8875,2019,1,12
2019-01-12 16:00:00,DE,64572.455,2019,1,12
2019-01-12 17:00:00,DE,64288.655,2019,1,12
2019-01-12 18:00:00,DE,62197.1725,2019,1,12
2019-01-12 19:00:00,DE,58821.77,2019,1,12
2019-01-12 20:00:00,DE,55974.28,2019,1,12
2019-01-12 21:00:00,DE,54754.24,2019,1,12
2019-01-12 22:00:00,DE,52136.8525,2019,1,12
2019-01-12 23:00:00,DE,48631.2175,2019,1,12
2019-01-13 00:00:00,DE,46460.1,2019,1,13
2019-01-13 01:00:00,DE,45148.205,2019,1,13
2019-01-13 02:00:00,DE,44376.215,2019,1,13
2019-01-13 03:00:00,DE,44239.615,2019,1,13
2019-01-13 04:00:00,DE,43914.3025,2019,1,13
2019-01-13 05:00:00,DE,43403.5225,2019,1,13
2019-01-13 06:00:00,DE,45526.1525,2019,1,13
2019-01-13 07:00:00,DE,49230.79,2019,1,13
2019-01-13 08:00:00,DE,53409.3075,2019,1,13
2019-01-13 09:00:00,DE,56588.8725,2019,1,13
2019-01-13 10:00:00,DE,59713.0825,2019,1,13
2019-01-13 11:00:00,DE,59841.82,2019,1,13
2019-01-13 12:00:00,DE,58801.585,2019,1,13
2019-01-13 13:00:00,DE,57909.7575,2019,1,13
2019-01-13 14:00:00,DE,57490.77,2019,1,13
2019-01-13 15:00:00,DE,58447.775,2019,1,13
2019-01-13 16:00:00,DE,61238.2675,2019,1,13
2019-01-13 17:00:00,DE,62107.7825,2019,1,13
2019-01-13 18:00:00,DE,60646.3225,2019,1,13
2019-01-13 19:00:00,DE,57854.9325,2019,1,13
2019-01-13 20:00:00,DE,56378.57,2019,1,13
2019-01-13 21:00:00,DE,56073.335,2019,1,13
2019-01-13 22:00:00,DE,53466.04,2019,1,13
2019-01-13 23:00:00,DE,50850.9725,2019,1,13
2019-01-14 00:00:00,DE,48706.58,2019,1,14
2019-01-14 01:00:00,DE,48054.1575,2019,1,14
2019-01-14 02:00:00,DE,48584.415,2019,1,14
2019-01-14 03:00:00,DE,50293.755,2019,1,14
2019-01-14 04:00:00,DE,54691.565,2019,1,14
2019-01-14 05:00:00,DE,63141.8375,2019,1,14
2019-01-14 06:00:00,DE,69969.8275,2019,1,14
2019-01-14 07:00:00,DE,72547.355,2019,1,14
2019-01-14 08:00:00,DE,72691.84,2019,1,14
2019-01-14 09:00:00,DE,73035.3175,2019,1,14
2019-01-14 10:00:00,DE,73845.8175,2019,1,14
2019-01-14 11:00:00,DE,73659.695,2019,1,14
2019-01-14 12:00:00,DE,73653.8575,2019,1,14
2019-01-14 13:00:00,DE,73028.97,2019,1,14
2019-01-14 14:00:00,DE,72096.335,2019,1,14
2019-01-14 15:00:00,DE,71655.8525,2019,1,14
2019-01-14 16:00:00,DE,74811.3675,2019,1,14
2019-01-14 17:00:00,DE,74377.76,2019,1,14
2019-01-14 18:00:00,DE,72554.9,2019,1,14
2019-01-14 19:00:00,DE,68558.7175,2019,1,14
2019-01-14 20:00:00,DE,65128.2125,2019,1,14
2019-01-14 21:00:00,DE,62093.5475,2019,1,14
2019-01-14 22:00:00,DE,57972.61,2019,1,14
2019-01-14 23:00:00,DE,55289.3425,2019,1,14
2019-01-15 00:00:00,DE,53549.16,2019,1,15
2019-01-15 01:00:00,DE,52960.295,2019,1,15
2019-01-15 02:00:00,DE,53160.7125,2019,1,15
2019-01-15 03:00:00,DE,54252.0775,2019,1,15
2019-01-15 04:00:00,DE,57705.0625,2019,1,15
2019-01-15 05:00:00,DE,64490.1225,2019,1,15
2019-01-15 06:00:00,DE,71075.3575,2019,1,15
2019-01-15 07:00:00,DE,73526.79,2019,1,15
2019-01-15 08:00:00,DE,73543.6125,2019,1,15
2019-01-15 09:00:00,DE,74490.2075,2019,1,15
2019-01-15 10:00:00,DE,74934.555,2019,1,15
2019-01-15 11:00:00,DE,74312.69,2019,1,15
2019-01-15 12:00:00,DE,74174.0825,2019,1,15
2019-01-15 13:00:00,DE,73789.33,2019,1,15
2019-01-15 14:00:00,DE,73356.555,2019,1,15
2019-01-15 15:00:00,DE,73354.58,2019,1,15
2019-01-15 16:00:00,DE,75389.4725,2019,1,15
2019-01-15 17:00:00,DE,74746.0125,2019,1,15
2019-01-15 18:00:00,DE,73045.665,2019,1,15
2019-01-15 19:00:00,DE,69277.4375,2019,1,15
2019-01-15 20:00:00,DE,65766.47,2019,1,15
2019-01-15 21:00:00,DE,62774.335,2019,1,15
2019-01-15 22:00:00,DE,58584.345,2019,1,15
2019-01-15 23:00:00,DE,55161.23,2019,1,15
2019-01-16 00:00:00,DE,53010.0775,2019,1,16
2019-01-16 01:00:00,DE,51932.05,2019,1,16
2019-01-16 02:00:00,DE,52096.345,2019,1,16
2019-01-16 03:00:00,DE,53603.68,2019,1,16
2019-01-16 04:00:00,DE,56796.4275,2019,1,16
2019-01-16 05:00:00,DE,64805.0575,2019,1,16
2019-01-16 06:00:00,DE,71738.115,2019,1,16
2019-01-16 07:00:00,DE,73895.995,2019,1,16
2019-01-16 08:00:00,DE,74004.2075,2019,1,16
2019-01-16 09:00:00,DE,74839.7275,2019,1,16
2019-01-16 10:00:00,DE,75482.575,2019,1,16
2019-01-16 11:00:00,DE,74916.19,2019,1,16
2019-01-16 12:00:00,DE,74756.3975,2019,1,16
2019-01-16 13:00:00,DE,73307.16,2019,1,16
2019-01-16 14:00:00,DE,72837.7675,2019,1,16
2019-01-16 15:00:00,DE,72823.5375,2019,1,16
2019-01-16 16:00:00,DE,75655.805,2019,1,16
2019-01-16 17:00:00,DE,75198.07,2019,1,16
2019-01-16 18:00:00,DE,73558.1125,2019,1,16
2019-01-16 19:00:00,DE,69290.3625,2019,1,16
2019-01-16 20:00:00,DE,65802.09,2019,1,16
2019-01-16 21:00:00,DE,62862.6,2019,1,16
2019-01-16 22:00:00,DE,59103.735,2019,1,16
2019-01-16 23:00:00,DE,56127.4025,2019,1,16
2019-01-17 00:00:00,DE,54195.5475,2019,1,17
2019-01-17 01:00:00,DE,52968.25,2019,1,17
2019-01-17 02:00:00,DE,52974.25,2019,1,17
2019-01-17 03:00:00,DE,54622.925,2019,1,17
2019-01-17 04:00:00,DE,57810.3675,2019,1,17
2019-01-17 05:00:00,DE,65308.68,2019,1,17
2019-01-17 06:00:00,DE,72218.975,2019,1,17
2019-01-17 07:00:00,DE,74583.47,2019,1,17
2019-01-17 08:00:00,DE,74462.9025,2019,1,17
2019-01-17 09:00:00,DE,75052.8875,2019,1,17
2019-01-17 10:00:00,DE,76029.0375,2019,1,17
2019-01-17 11:00:00,DE,75961.78,2019,1,17
2019-01-17 12:00:00,DE,75560.08,2019,1,17
2019-01-17 13:00:00,DE,74645.475,2019,1,17
2019-01-17 14:00:00,DE,73702.345,2019,1,17
2019-01-17 15:00:00,DE,73408.7075,2019,1,17
2019-01-17 16:00:00,DE,76146.3825,2019,1,17
2019-01-17 17:00:00,DE,76079.4675,2019,1,17
2019-01-17 18:00:00,DE,74024.565,2019,1,17
2019-01-17 19:00:00,DE,70442.475,2019,1,17
2019-01-17 20:00:00,DE,66523.075,2019,1,17
2019-01-17 21:00:00,DE,63337.675,2019,1,17
2019-01-17 22:00:00,DE,58982.68,2019,1,17
2019-01-17 23:00:00,DE,56452.705,2019,1,17
2019-01-18 00:00:00,DE,54102.7575,2019,1,18
2019-01-18 01:00:00,DE,52736.25,2019,1,18
2019-01-18 02:00:00,DE,53037.2075,2019,1,18
2019-01-18 03:00:00,DE,54308.565,2019,1,18
2019-01-18 04:00:00,DE,57002.0125,2019,1,18
2019-01-18 05:00:00,DE,64158.4925,2019,1,18
2019-01-18 06:00:00,DE,70381.9175,2019,1,18
2019-01-18 07:00:00,DE,72461.1025,2019,1,18
2019-01-18 08:00:00,DE,72251.0275,2019,1,18
2019-01-18 09:00:00,DE,72160.1,2019,1,18
2019-01-18 10:00:00,DE,72508.6275,2019,1,18
2019-01-18 11:00:00,DE,71660.245,2019,1,18
2019-01-18 12:00:00,DE,70296.1325,2019,1,18
2019-01-18 13:00:00,DE,69142.7525,2019,1,18
2019-01-18 14:00:00,DE,68358.56,2019,1,18
2019-01-18 15:00:00,DE,68670.3325,2019,1,18
2019-01-18 16:00:00,DE,71993.75,2019,1,18
2019-01-18 17:00:00,DE,71742.81,2019,1,18
2019-01-18 18:00:00,DE,69791.23,2019,1,18
2019-01-18 19:00:00,DE,65801.8275,2019,1,18
2019-01-18 20:00:00,DE,62786.2475,2019,1,18
2019-01-18 21:00:00,DE,60455.1625,2019,1,18
2019-01-18 22:00:00,DE,57747.44,2019,1,18
2019-01-18 23:00:00,DE,55145.84,2019,1,18
2019-01-19 00:00:00,DE,52984.7425,2019,1,19
2019-01-19 01:00:00,DE,51504.4,2019,1,19
2019-01-19 02:00:00,DE,50850.0475,2019,1,19
2019-01-19 03:00:00,DE,50587.955,2019,1,19
2019-01-19 04:00:00,DE,50419.3075,2019,1,19
2019-01-19 05:00:00,DE,51083.4075,2019,1,19
2019-01-19 06:00:00,DE,53791.98,2019,1,19
2019-01-19 07:00:00,DE,57366.2625,2019,1,19
2019-01-19 08:00:00,DE,60330.15,2019,1,19
2019-01-19 09:00:00,DE,61868.815,2019,1,19
2019-01-19 10:00:00,DE,62292.5375,2019,1,19
2019-01-19 11:00:00,DE,61227.4725,2019,1,19
2019-01-19 12:00:00,DE,59188.425,2019,1,19
2019-01-19 13:00:00,DE,57681.1175,2019,1,19
2019-01-19 14:00:00,DE,57486.66,2019,1,19
2019-01-19 15:00:00,DE,58644.1775,2019,1,19
2019-01-19 16:00:00,DE,62880.245,2019,1,19
2019-01-19 17:00:00,DE,63515.7975,2019,1,19
2019-01-19 18:00:00,DE,61723.835,2019,1,19
2019-01-19 19:00:00,DE,58065.55,2019,1,19
2019-01-19 20:00:00,DE,55800.0825,2019,1,19
2019-01-19 21:00:00,DE,55119.5875,2019,1,19
2019-01-19 22:00:00,DE,53054.97,2019,1,19
2019-01-19 23:00:00,DE,50638.095,2019,1,19
2019-01-20 00:00:00,DE,48708.3425,2019,1,20
2019-01-20 01:00:00,DE,47619.7775,2019,1,20
2019-01-20 02:00:00,DE,47052.11,2019,1,20
2019-01-20 03:00:00,DE,46660.3975,2019,1,20
2019-01-20 04:00:00,DE,46218.395,2019,1,20
2019-01-20 05:00:00,DE,45560.2825,2019,1,20
2019-01-20 06:00:00,DE,47265.43,2019,1,20
2019-01-20 07:00:00,DE,50516.625,2019,1,20
2019-01-20 08:00:00,DE,53897.3975,2019,1,20
2019-01-20 09:00:00,DE,55745.6825,2019,1,20
2019-01-20 10:00:00,DE,57439.725,2019,1,20
2019-01-20 11:00:00,DE,57211.3325,2019,1,20
2019-01-20 12:00:00,DE,55567.275,2019,1,20
2019-01-20 13:00:00,DE,54078.0725,2019,1,20
2019-01-20 14:00:00,DE,53769.6475,2019,1,20
2019-01-20 15:00:00,DE,55057.4025,2019,1,20
2019-01-20 16:00:00,DE,59494.68,2019,1,20
2019-01-20 17:00:00,DE,61402.5175,2019,1,20
2019-01-20 18:00:00,DE,60230.3325,2019,1,20
2019-01-20 19:00:00,DE,57784.085,2019,1,20
2019-01-20 20:00:00,DE,56345.67,2019,1,20
2019-01-20 21:00:00,DE,56778.91,2019,1,20
2019-01-20 22:00:00,DE,54714.82,2019,1,20
2019-01-20 23:00:00,DE,53029.12,2019,1,20
2019-01-21 00:00:00,DE,51466.835,2019,1,21
2019-01-21 01:00:00,DE,50827.8425,2019,1,21
2019-01-21 02:00:00,DE,51148.0125,2019,1,21
2019-01-21 03:00:00,DE,52809.0575,2019,1,21
2019-01-21 04:00:00,DE,56819.085,2019,1,21
2019-01-21 05:00:00,DE,65107.7475,2019,1,21
2019-01-21 06:00:00,DE,71821.46,2019,1,21
2019-01-21 07:00:00,DE,73681.175,2019,1,21
2019-01-21 08:00:00,DE,73710.6425,2019,1,21
2019-01-21 09:00:00,DE,73968.2925,2019,1,21
